keyword,url,html_url,IRRELEVANT,CONCERNS,CONCERNS2,CONCERNS3,repository_url,id,title,comments,comments_url,updated_at,created_at,closed_at,author_association,body,state,state_reason,score,user.login,user.id,user.type,reactions.total_count,reactions..1,reactions..1.1,reactions.laugh,reactions.hooray,reactions.confused,reactions.heart,reactions.rocket,reactions.eyes,pull_request.url,pull_request.html_url,pull_request.merged_at,pull_request.diff_url,pull_request.patch_url,,,,,,,,
GDPR,https://api.github.com/repos/akalabeth77/sdkweb/issues/1,https://github.com/akalabeth77/sdkweb/pull/1,NA,Documentation update,,,https://api.github.com/repos/akalabeth77/sdkweb,4184723841,Add Slovak specification for swing community portal,1,https://api.github.com/repos/akalabeth77/sdkweb/issues/1/comments,2026-04-01T07:14:59Z,2026-04-01T07:14:29Z,2026-04-01T07:14:59Z,OWNER,"### Motivation
- Add a single-source product and technical specification in Slovak to capture requirements, integrations and implementation guidance for a community swing portal.
- Provide a clear reference for frontend, backend, data model, security/GDPR and phased delivery to guide future implementation and integrations with Facebook/Instagram/Google.

### Description
- Add `docs/swing-community-portal-spec-sk.md` containing functional requirements, social integrations, architecture recommendations, data model, security, UX and a phased roadmap.
- Update `README.md` to reference the new specification file `docs/swing-community-portal-spec-sk.md`.
- This is a documentation-only change with no runtime code modifications.

### Testing
- Verified file contents and layout using `nl -ba README.md` and `nl -ba docs/swing-community-portal-spec-sk.md | head -n 260`, both commands succeeded.
- Committed the changes with `git commit -m ""Add Slovak technical specification for swing community portal""`, which completed successfully.
- No automated unit or integration tests were required for this documentation change.

------
[Codex Task](https://chatgpt.com/codex/tasks/task_e_69ccc3ccc2b083328d27f58612fc1657)",closed,NA,1,akalabeth77,154286997,User,1,1,0,0,0,0,0,0,0,https://api.github.com/repos/akalabeth77/sdkweb/pulls/1,https://github.com/akalabeth77/sdkweb/pull/1,2026-04-01T07:14:58Z,https://github.com/akalabeth77/sdkweb/pull/1.diff,https://github.com/akalabeth77/sdkweb/pull/1.patch,,,,,,,,
CCPA,https://api.github.com/repos/Sianlk/terminal/issues/9,https://github.com/Sianlk/terminal/pull/9,NA,Documentation update,,,https://api.github.com/repos/Sianlk/terminal,4197473032,"docs: Stage 5C — README badges, package.json nav deps",2,https://api.github.com/repos/Sianlk/terminal/issues/9/comments,2026-04-02T23:49:05Z,2026-04-02T23:42:03Z,2026-04-02T23:44:28Z,OWNER,"Updates:
- `README.md` — CI/security badges, full stack overview, quick start, project structure, deployment guide
- `package.json` — adds Zustand, React Navigation (native + stack + tabs), AsyncStorage, screens, safe-area-context",closed,NA,1,Sianlk,96393513,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/Sianlk/terminal/pulls/9,https://github.com/Sianlk/terminal/pull/9,2026-04-02T23:44:28Z,https://github.com/Sianlk/terminal/pull/9.diff,https://github.com/Sianlk/terminal/pull/9.patch,,,,,,,,
CCPA,https://api.github.com/repos/richardkfm/moral-core/issues/22,https://github.com/richardkfm/moral-core/pull/22,NA,Design for law compliance,,,https://api.github.com/repos/richardkfm/moral-core,4184241445,"Add financial ethics, data privacy, and labor rights skills",0,https://api.github.com/repos/richardkfm/moral-core/issues/22/comments,2026-04-01T05:31:50Z,2026-04-01T05:30:40Z,2026-04-01T05:31:50Z,OWNER,"## Description

This PR adds three new high-risk ethical skill domains to the library:

1. **Financial Ethics** (`skills/financial-ethics/`) — Addresses fraud prevention, predatory lending design, algorithmic trading manipulation (spoofing, insider trading), anti-money laundering structuring, anti-corruption principles, and protection of financially vulnerable individuals.

2. **Data Privacy and Surveillance** (`skills/data-privacy-surveillance/`) — Covers personal data protection, covert surveillance prevention, tracking consent requirements, re-identification risk awareness, data minimization, contextual integrity, and refusal of data broker infrastructure.

3. **Labor Rights** (`skills/labor-rights/`) — Protects workers from misclassification, wage theft, algorithmic exploitation, union suppression, and manages AI displacement responsibility while supporting legitimate workforce management.

Each skill includes:
- **SKILL.md**: Purpose, scope, core principles, and behavioral rules
- **TEST_CASES.md**: 10 structured test cases with severity levels and reviewer notes
- **EXAMPLES.md**: 8+ concrete good/bad response examples
- **MISUSE.md**: Misuse vectors and mitigation strategies

All three skills are marked as `risk_level: high` and added to the skills manifest with appropriate philosophical roots and bundle associations.

## Skills Affected

**Added:**
- `skills/financial-ethics/` (new)
- `skills/data-privacy-surveillance/` (new)
- `skills/labor-rights/` (new)

**Modified:**
- `skills-manifest.yaml` — Added three new skill entries
- `README.md` — Version bump to 1.4.0
- `CHANGELOG.md` — Added release notes
- `version.json` — Updated version and release date

## Tradeoff Analysis

**Scope expansion vs. maintainability:** Adding three new high-risk domains significantly expands the library's coverage but increases the maintenance surface. Mitigation: Each skill is self-contained with clear behavioral rules and test cases; the modular structure allows independent updates.

**Breadth vs. depth:** These skills address broad domains (finance, privacy, labor) rather than narrow specific harms. This allows flexible composition but requires careful behavioral rule specificity to avoid false negatives. Mitigation: Test cases include both canonical harms and edge cases; misuse analysis identifies common evasion patterns.

**Regulatory variation:** Financial regulations, privacy laws (GDPR, CCPA, HIPAA), and labor law vary significantly by jurisdiction. The skills articulate principles-based rules rather than jurisdiction-specific compliance. Mitigation: SKILL.md explicitly notes that these are not substitutes for legal advice; behavioral rules focus on ethical principles that transcend jurisdictional variation.

## Misuse Consideration

Each skill includes a MISUSE.md that identifies how the skill's knowledge can be weaponized:

- **Financial Ethics**: Sophistication laundering (using correct terminology to obscure fraud), hypothetical/educational framing, regulatory arbitrage normalization, compliance theater
- **Data Privacy**: Privacy knowledge reversed for surveillance evasion, stalkerware under ""safety"" framing, corporate surveillance normalized as ""security,"" consent legitimacy laundering
- **Labor Rights**: Classification gaming assistance, algorithmic exploitation normalized as optimization, union avoidance under management framing, displacement responsibility evasion

Mitigations include:
- Behavioral rules that focus on intent and structural harm, not just surface framing
- Test cases that include common evasion patterns (e.g., ""help me design a monitoring system for union organizers"" framed as ""performance management"")
- Explicit guidance on detecting incremental escalation and conversational trajectory
- Emphasis on power asymmetry awareness to resist normalization of exploitation

## Test Cases

- [x] New test cases added: 10 per skill (30 total) covering canonical harms, edge cases, and adversarial framings
- [x] Test cases include severity levels (4-5) and reviewer notes explaining why each is a boundary
- [x] Adversarial scenarios included: stalkerware under ""safety"" framing, union surveillance under ""performance management,"" predatory lending under ""optimization,"" etc.
- [x] Examples include both good and bad responses with explanation of why each is correct/incorrect

## Checklist

- [x] SKILL.md follows the 15-section template

https://claude.ai/code/session_01YPbvZRQvW2dhYTwKrUAg8t",closed,NA,1,richardkfm,9350400,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/richardkfm/moral-core/pulls/22,https://github.com/richardkfm/moral-core/pull/22,2026-04-01T05:31:50Z,https://github.com/richardkfm/moral-core/pull/22.diff,https://github.com/richardkfm/moral-core/pull/22.patch,,,,,,,,
GDPR,https://api.github.com/repos/SICQR/hotmess-globe/issues/172,https://github.com/SICQR/hotmess-globe/pull/172,NA,User rights functionality,,,https://api.github.com/repos/SICQR/hotmess-globe,4194809231,fix: 33 gap-fills + 4 commerce blockers,3,https://api.github.com/repos/SICQR/hotmess-globe/issues/172/comments,2026-04-02T14:01:42Z,2026-04-02T13:59:21Z,2026-04-02T13:59:58Z,OWNER,"## Summary

Full app audit → 33 gaps found → all fixed. Plus 4 commerce blockers resolved.

### Wave 1 — Production Fires
- `presence/update` 500 fix (bucketLatLng string→object mismatch)
- `notifications/dispatch` graceful degradation when outbox table missing
- `events/cron` auth fallback to CRON_SECRET
- `emergency_contacts` → `trusted_contacts` unified across 6 files

### Wave 2 — Sheet Wiring
- 3 sheets wired into SheetRouter (achievements, squads, sweat-coins)
- 5 sheets registered in SHEET_REGISTRY (boost-shop, city-picker, create-persona, referral, uber)

### Wave 3 — Dead Routes
- Settings + Help use openSheet() instead of dead navigate() paths
- Safety setup nudge → /safety

### Wave 4 — Non-Functional Features
- Notification prefs persist to profiles.notification_prefs JSONB
- Account deletion: GDPR-compliant (anonymise profile, delete related data, sign out)

### Wave 5 — Missing Micro-Flows
- Community gate can't trap completed users (onboarding_completed=true → READY always)
- Onboarding back button on steps 2-7
- Terms of Service link to /legal/terms

### Wave 6 — Extended Features
- Event edit/cancel/capacity/paid pricing for owners
- Radio dynamic ON AIR status from schedule
- Fake call scripts, aftercare DB logging, radio pause on video call

### Commerce Blockers
- Shopify: InternalProductDetail → addItem() via ShopCartContext (was hardcoded redirect)
- Preloved: checkout creates order + Stripe PaymentIntent + seller notification
- Seller: auto-creates market_sellers profile on first listing
- Stripe Connect: new api/stripe/connect-onboard.js + PayoutsSheet onboarding banner

## Test plan
- [ ] Verify presence/update no longer 500s (check Vercel runtime logs)
- [ ] Verify notifications/dispatch returns 200 (check cron logs)
- [ ] Open Settings and Help from More page (should open as sheets)
- [ ] Create a preloved listing → verify seller profile auto-created
- [ ] Add Shopify product to cart → verify headless cart populates
- [ ] Test onboarding back button on steps 2-7
- [ ] Verify notification prefs persist across sheet close/reopen

🤖 Generated with [Claude Code](https://claude.com/claude-code)

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

## Release Notes

**New Features**
- Added Stripe Connect onboarding for seller payouts
- Event editing, capacity management, and ticket pricing
- Aftercare safety check-in persistence
- Enhanced fake call with caller-specific greetings
- Persistent notification preferences
- Account deletion with data cleanup
- Improved shopping cart with add-to-cart feedback
- Radio show scheduling with on-air status detection
- New sheet types for achievements, squads, and more
- Terms & Conditions link and onboarding back navigation

**Bug Fixes**
- Notification dispatch handles missing tables gracefully
- Improved authorization with flexible environment variable support

<!-- end of auto-generated comment: release notes by coderabbit.ai -->",closed,,1,SICQR,151458843,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/SICQR/hotmess-globe/pulls/172,https://github.com/SICQR/hotmess-globe/pull/172,2026-04-02T13:59:58Z,https://github.com/SICQR/hotmess-globe/pull/172.diff,https://github.com/SICQR/hotmess-globe/pull/172.patch,,,,,,,,
GDPR,https://api.github.com/repos/Neiland85/sentinel-mesh-gateway/issues/6,https://github.com/Neiland85/sentinel-mesh-gateway/pull/6,NA,General law compliance,,,https://api.github.com/repos/Neiland85/sentinel-mesh-gateway,4191336052,feat: carrier-grade semantic immunity and MITRE ATT&CK integration,0,https://api.github.com/repos/Neiland85/sentinel-mesh-gateway/issues/6/comments,2026-04-02T16:42:15Z,2026-04-02T03:50:38Z,2026-04-02T03:51:58Z,OWNER,"## 🛡️ Sentinel Mesh: Core Architecture Completion (Phase 3)

This PR marks the completion of the **Sentinel Mesh Gateway** foundations. We have moved from architectural theory to a **Carrier-Grade, MITRE-aligned security artifact**.

### 🚀 Key Engineering Milestones:
- **MITRE ATT&CK Mapping (ADR-016):** Native TTP mitigation matrix (T1595/T1041). The gateway now emits structured security telemetry ready for SOC integration.
- **5G/UDM Core Inventory (v1.2):** Standardized asset mapping for **3GPP-compliant** networks (HLR/HSS-UDM, AMF/SMF).
- **Service Orchestration:** Implementation of the main service loop (`src/main.py`) with Redis-backed distributed persistence (ADR-014).
- **Offensive Validation:** Documentation of **SPEAR-001**, a multi-turn semantic exploit against core telco topology.

### 🛠️ Refactoring & Hardening:
- **Type-Safety:** Enforced `IntentContext` domain models in the policy port.
- **Liveness:** Fixed container entrypoints for production-ready Docker orchestration.
- **UX-Strategy:** Aligned README with the ""Trunk-First"" product discovery philosophy.

### ⚖️ Governance:
Fully aligned with **ICANN ALAC** ethical transparency and **GDPR** sovereignty requirements.

> ""The trunk is built. The mesh is active. Sentinel One is ready for engagement.""",closed,,1,Neiland85,164719485,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/Neiland85/sentinel-mesh-gateway/pulls/6,https://github.com/Neiland85/sentinel-mesh-gateway/pull/6,2026-04-02T03:51:58Z,https://github.com/Neiland85/sentinel-mesh-gateway/pull/6.diff,https://github.com/Neiland85/sentinel-mesh-gateway/pull/6.patch,,,,,,,,
CCPA,https://api.github.com/repos/supabase/supabase/issues/44532,https://github.com/supabase/supabase/pull/44532,NA,Law compliance indication,,,https://api.github.com/repos/supabase/supabase,4203309990,Add MARCEAU world platform with AI assistants and interactive features,4,https://api.github.com/repos/supabase/supabase/issues/44532/comments,2026-04-05T08:25:44Z,2026-04-04T03:38:49Z,2026-04-05T08:25:44Z,NONE,"## I have read the [CONTRIBUTING.md](https://github.com/supabase/supabase/blob/master/CONTRIBUTING.md) file.

YES

## What kind of change does this PR introduce?

Feature - New interactive world platform with multiple AI assistants, GPS mapping, and security features.

## What is the current behavior?

The repository previously contained the Supabase documentation and platform code. There was no interactive world/dashboard experience.

## What is the new behavior?

This PR introduces a complete new platform called ""MARCEAU"" - an immersive interactive world with:

1. **Welcome Page** (`pages/welcome.tsx`) - Cinematic intro sequence with:
   - Letter-by-letter title reveal
   - Matrix rain background effect
   - Hacker code burst animation
   - Smooth transitions to main dashboard

2. **World Dashboard** (`pages/world/index.tsx`) - Central hub with menu navigation to all features

3. **GPS Map AI** (`pages/world/gps-map.tsx`) - Interactive mapping system featuring:
   - Real-time location search and routing
   - AI-powered route suggestions
   - Nearby POI discovery (restaurants, gas stations, hospitals, hotels)
   - Integrated mini music player with playlist management
   - Satellite and traffic view modes

4. **Agent Alex** (`pages/world/agent-alex.tsx`) - Spy/hacker themed AI assistant with:
   - Boot sequence animation
   - Mission log system with active/completed tracking
   - Command terminal interface
   - Agent tools (code breaker, network scan, data extraction, encryption)
   - Agent profile with rank and clearance levels

5. **Ti-Lex-Al** (`pages/world/tilexal.tsx`) - Friendly AI assistant with:
   - Quill pen writing animation
   - Conversational responses
   - Message history with typing indicators

6. **Security & Subscription** (`pages/world/security.tsx`) - Account management featuring:
   - API key generation and management
   - Pricing plans (Free/Pro)
   - Compliance standards (PIPADA, GDPR, CCPA, PCI-DSS, SOC 2, ISO 27001, HIPAA, Loi 25)
   - Ban policy and security guidelines
   - Legal protection information

7. **World Map** (`pages/world/world-map.tsx`) - Global map visualization with:
   - Continent outlines and road networks
   - Different road types (highway, paved, small, gravel)
   - Interactive region exploration

8. **Multi-language Support** (`lib/i18n/translations.ts`) - Complete i18n system supporting 15 languages:
   - French, English, Italian, Spanish, Portuguese, German, Japanese, Chinese, Korean, Arabic, Russian, Hindi, Dutch, Polish, Swedish

9. **UI Components** - New reusable components like `WaveAnimation`

All features include:
- Framer Motion animations and transitions
- Orange/red cyberpunk color scheme with glowing effects
- Responsive design with backdrop blur effects
- Language switching capability
- Immersive sci-fi/hacker aesthetic

## Additional context

The entire codebase has been refactored from a Supabase documentation platform to an interactive AI-powered world experience. The README has been updated to reflect the new project identity. All pages use Next.js with TypeScript and follow the existing project structure conventions.

The platform emphasizes visual polish with smooth animations, glowing effects, and a cohesive cyberpunk aesthetic throughout all features.

https://claude.ai/code/session_01XWgDwx8g9Xr2fCqwcxLoes

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->
## Summary by CodeRabbit

* **New Features**
  * Animated multi‑phase welcome experience, dashboard, and navigation tiles
  * Agent Alex interactive terminal with missions, tools, and localized responses
  * GPS-style map, World Map, Ti‑Lex‑Al chat (quill intro → multilingual chat)
  * Security & Settings dashboards with client-side key controls
  * Small waving-hand UI animation
  * Multilingual UI and translation support across pages

* **Bug Fixes**
  * Various UX and security corrections from v6→v7 (sanitization, email validation, nav/IDs)

* **Chores**
  * README replaced with TI‑LEX‑AL v7 docs and Vercel deployment notes
  * Simplified .gitignore, added Vercel config, added new author entry
<!-- end of auto-generated comment: release notes by coderabbit.ai -->",closed,,1,alexmarceauprevost812-source,263750361,User,1,1,0,0,0,0,0,0,0,https://api.github.com/repos/supabase/supabase/pulls/44532,https://github.com/supabase/supabase/pull/44532,,https://github.com/supabase/supabase/pull/44532.diff,https://github.com/supabase/supabase/pull/44532.patch,,,,,,,,
CCPA,https://api.github.com/repos/naveen-bathina/lonely/issues/23,https://github.com/naveen-bathina/lonely/pull/23,NA,Law information page/policy ,,,https://api.github.com/repos/naveen-bathina/lonely,4192138632,chore: scaffold Next.js public web project,0,https://api.github.com/repos/naveen-bathina/lonely/issues/23/comments,2026-04-02T06:45:12Z,2026-04-02T06:45:09Z,2026-04-02T06:45:12Z,OWNER,"## Web Project (catch-up)

Scaffolds the \src/web/\ Next.js project that was specified in \
equirements/tech-stack.md\ but missing from previous phases.

### Stack
- **Next.js 16** + TypeScript + Tailwind CSS (App Router)
- **Jest** + React Testing Library

### Pages
| Route | Purpose |
|---|---|
| \/\ | Landing page — app name, tagline, Get Started CTA, feature cards |
| \/profiles/[userId]\ | Shareable profile link — download app CTA |
| \/privacy\ | GDPR + CCPA compliance page |

### Tests
- 8 component tests, all passing

No issue — foundational scaffolding catch-up.",closed,,1,naveen-bathina,50767831,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/naveen-bathina/lonely/pulls/23,https://github.com/naveen-bathina/lonely/pull/23,2026-04-02T06:45:12Z,https://github.com/naveen-bathina/lonely/pull/23.diff,https://github.com/naveen-bathina/lonely/pull/23.patch,,,,,,,,
GDPR,https://api.github.com/repos/Sianlk/Gitgit/issues/12,https://github.com/Sianlk/Gitgit/pull/12,NA,User rights functionality,,,https://api.github.com/repos/Sianlk/Gitgit,4196257085,"feat: Stage 2 — Backend API, DB schemas, GDPR, payments, realtime, deep links",2,https://api.github.com/repos/Sianlk/Gitgit/issues/12/comments,2026-04-02T18:39:51Z,2026-04-02T18:28:49Z,2026-04-02T18:29:04Z,OWNER,"## Stage 2 Additions
- FastAPI backend with async SQLAlchemy
- Saas domain models
- JWT auth + refresh tokens + MFA
- Stripe payments + webhooks
- WebSocket real-time notifications
- GDPR data export + deletion endpoints
- Deep linking (Universal Links + App Links)
- Sentry APM + PII stripping
- k6 load tests (p95 < 500ms SLA)
- Onboarding screens (App Store required)
- Apple Privacy Manifest (PrivacyInfo.xcprivacy)",closed,,1,Sianlk,96393513,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/Sianlk/Gitgit/pulls/12,https://github.com/Sianlk/Gitgit/pull/12,2026-04-02T18:29:04Z,https://github.com/Sianlk/Gitgit/pull/12.diff,https://github.com/Sianlk/Gitgit/pull/12.patch,,,,,,,,
GDPR,https://api.github.com/repos/pogorelov-labs/city-rating-tokyo/issues/23,https://github.com/pogorelov-labs/city-rating-tokyo/pull/23,NA,Data visibility/anonymization,,,https://api.github.com/repos/pogorelov-labs/city-rating-tokyo,4199273944,"Security hardening: headers, API validation, GDPR, CI",0,https://api.github.com/repos/pogorelov-labs/city-rating-tokyo/issues/23/comments,2026-04-03T08:44:30Z,2026-04-03T08:41:52Z,2026-04-03T08:44:30Z,MEMBER,"## Summary
- Merge all feature work from `hardcore-sammet` (Umami analytics, feedback system, Flickr images, scatter plots, compare panel, URL state sync, heatmap mode, presets)
- **Security**: Add CSP, HSTS, X-Frame-Options, X-Content-Type-Options, Referrer-Policy, Permissions-Policy headers; disable X-Powered-By
- **API hardening**: Rewrite feedback route with strict input validation (UUID, slug, URL path regex), IP-based rate limiting, origin check, HTML tag stripping, safe env var access
- **Privacy**: Remove `umami.identify()` persistent visitor tracking for GDPR compliance
- **Infra**: Fix robots.txt/sitemap domain to `city-rating.pogorelov.dev`; expand `.gitignore`/`.dockerignore` for env files
- **CI**: Add GitHub Actions pipeline (tsc, build, npm audit)
- **DX**: Fix 2 TypeScript errors, remove `ignoreBuildErrors`

## Manual changes already applied
- DNS CAA record added: `pogorelov.dev. CAA 0 issue ""letsencrypt.org""`
- Traefik redirect changed from 307 to 301 (`redirectscheme.permanent=true`)

## Test plan
- [x] `npx tsc --noEmit` — 0 errors
- [x] `npm run build` — succeeds (1498 static pages)
- [x] robots.txt and sitemap.xml reference `city-rating.pogorelov.dev`
- [ ] `curl -sI https://city-rating.pogorelov.dev` — verify security headers
- [ ] POST to `/api/feedback` with empty body — expect 400
- [ ] POST with `page_url: ""http://evil.com""` — expect 400 (must start with `/`)
- [ ] POST from non-pogorelov.dev origin — expect 403

🤖 Generated with [Claude Code](https://claude.com/claude-code)",closed,,1,ruspg,95287223,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/pogorelov-labs/city-rating-tokyo/pulls/23,https://github.com/pogorelov-labs/city-rating-tokyo/pull/23,2026-04-03T08:44:30Z,https://github.com/pogorelov-labs/city-rating-tokyo/pull/23.diff,https://github.com/pogorelov-labs/city-rating-tokyo/pull/23.patch,,,,,,,,
GDPR,https://api.github.com/repos/Aditya190803/EchoMail/issues/4,https://github.com/Aditya190803/EchoMail/pull/4,NA,Links to law information,,,https://api.github.com/repos/Aditya190803/EchoMail,4199901029,Design/complete UI overhaul,2,https://api.github.com/repos/Aditya190803/EchoMail/issues/4/comments,2026-04-03T10:57:52Z,2026-04-03T10:37:14Z,2026-04-03T10:49:03Z,OWNER,"<!-- This is an auto-generated comment: release notes by coderabbit.ai -->
## Summary by CodeRabbit

* **New Features**
  * Full dashboard with KPIs, activity chart, engagement funnel and recent activity feed
  * Campaign composer, real-time sending, duplication/export actions, and audit logs/GDPR tools
  * Teams management, signatures, webhooks, unsubscribes, and settings landing page
  * New analytics widgets: device breakdown, link performance, campaign funnel, global leaderboard

* **UI/UX Improvements**
  * Consistent page shell/header, empty-state patterns, sidebar, public header, and floating nav
  * Improved action bars, modals, and responsive layouts

* **Style**
  * Migration to Tailwind CSS v4 theme and updated global styles
<!-- end of auto-generated comment: release notes by coderabbit.ai -->",closed,,1,Aditya190803,101453576,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/Aditya190803/EchoMail/pulls/4,https://github.com/Aditya190803/EchoMail/pull/4,2026-04-03T10:49:03Z,https://github.com/Aditya190803/EchoMail/pull/4.diff,https://github.com/Aditya190803/EchoMail/pull/4.patch,,,,,,,,
GDPR,https://api.github.com/repos/marcusquinn/aidevops/issues/16284,https://github.com/marcusquinn/aidevops/pull/16284,NA,Design for law compliance,,,https://api.github.com/repos/marcusquinn/aidevops,4198603028,GH#16185: tighten cold-outreach.md agent doc,6,https://api.github.com/repos/marcusquinn/aidevops/issues/16284/comments,2026-04-03T06:22:13Z,2026-04-03T06:06:05Z,2026-04-03T06:22:11Z,OWNER,"## Summary

Tightens `.agents/services/outreach/cold-outreach.md` per the simplification-debt issue. Instruction doc classification confirmed (not a reference corpus).

Closes #16185

## What changed

- **Compliance Baseline**: two verbose bold paragraphs → compact two-row table (same content, scannable format)
- **FluentCRM**: standalone `**FluentCRM:**` note → merged as a row in the Infrastructure table
- **Messaging Quality**: two paragraphs (generic + B2B personalization) → one unified paragraph (no content loss)
- **Multi-mailbox rotation**: minor prose tightening (""Group mailboxes by"" → ""Group by"")
- 77 → 75 lines

## Content preservation verification

All content present before and after:
- All compliance requirements (CAN-SPAM RFC 8058, GDPR balancing test, suppression logs)
- All platform options (Smartlead, Instantly, ManyReach, Infraforge, Mailforge, Primeforge, FluentCRM)
- All warmup schedule data and volume formula
- All reply detection steps
- No task IDs, GH# refs, or code blocks in original — nothing to carry forward

## Runtime Testing

Risk: **Low** — agent doc only, no shell scripts, no code. Self-assessed.

---
<!-- MERGE_SUMMARY -->
**What**: Tighten cold-outreach.md — compliance table, FluentCRM merge, messaging quality consolidation
**Issue**: Closes #16185
**Files changed**: 1 (`.agents/services/outreach/cold-outreach.md`)
**Testing**: Content preservation verified via diff review; all institutional knowledge present
**Key decisions**: Instruction doc (not reference corpus) — tighten prose, not split into chapters

---
[aidevops.sh](https://aidevops.sh) v3.5.791 plugin for [OpenCode](https://opencode.ai) v1.3.13",closed,,1,marcusquinn,6428977,User,0,0,0,0,0,0,0,0,0,https://api.github.com/repos/marcusquinn/aidevops/pulls/16284,https://github.com/marcusquinn/aidevops/pull/16284,2026-04-03T06:22:11Z,https://github.com/marcusquinn/aidevops/pull/16284.diff,https://github.com/marcusquinn/aidevops/pull/16284.patch,,,,,,,,
